dataset,epoch,question_type,question_class_size,model,loss_function,train_loss,train_acc,test_acc
Cifar10,15,Which_one,7,MLP,MAE_LOSS,0.909794574,0.55096,0.4732
Cifar10,16,Which_one,7,MLP,MAE_LOSS,0.898433736,0.55044,0.476
Cifar10,17,Which_one,7,MLP,MAE_LOSS,0.880375078,0.54724,0.4792
Cifar10,18,Which_one,7,MLP,MAE_LOSS,0.883203095,0.56516,0.4882
Cifar10,19,Which_one,7,MLP,MAE_LOSS,0.866513151,0.5638,0.4888
Cifar10,20,Which_one,7,MLP,MAE_LOSS,0.844582818,0.58386,0.4946
Cifar10,21,Which_one,7,MLP,MAE_LOSS,0.849773049,0.58148,0.5002
Cifar10,22,Which_one,7,MLP,MAE_LOSS,0.831593759,0.58406,0.4884
Cifar10,23,Which_one,7,MLP,MAE_LOSS,0.831467503,0.58132,0.4939
Cifar10,24,Which_one,7,MLP,MAE_LOSS,0.818924065,0.58214,0.4907
Cifar10,25,Which_one,7,MLP,MAE_LOSS,0.810530251,0.5876,0.4974
Cifar10,26,Which_one,7,MLP,MAE_LOSS,0.815358591,0.59728,0.4999
Cifar10,27,Which_one,7,MLP,MAE_LOSS,0.796895825,0.59438,0.4945
Cifar10,28,Which_one,7,MLP,MAE_LOSS,0.791074517,0.59032,0.4965
Cifar10,29,Which_one,7,MLP,MAE_LOSS,0.7822522,0.6085,0.499
Cifar10,30,Which_one,7,MLP,MAE_LOSS,0.774202632,0.61704,0.4985
Cifar10,31,Which_one,7,MLP,MAE_LOSS,0.758922586,0.61494,0.4976
Cifar10,32,Which_one,7,MLP,MAE_LOSS,0.754638547,0.5986,0.4917
Cifar10,33,Which_one,7,MLP,MAE_LOSS,0.762259883,0.61536,0.4959
Cifar10,34,Which_one,7,MLP,MAE_LOSS,0.747324872,0.62102,0.5017
Cifar10,35,Which_one,7,MLP,MAE_LOSS,0.738250443,0.62688,0.504
Cifar10,36,Which_one,7,MLP,MAE_LOSS,0.740700599,0.6276,0.5044
Cifar10,37,Which_one,7,MLP,MAE_LOSS,0.737068862,0.6212,0.5013
Cifar10,38,Which_one,7,MLP,MAE_LOSS,0.729033141,0.63406,0.5026
Cifar10,39,Which_one,7,MLP,MAE_LOSS,0.716200284,0.629,0.5035
Cifar10,40,Which_one,7,MLP,MAE_LOSS,0.717959706,0.6382,0.5043
Cifar10,41,Which_one,7,MLP,MAE_LOSS,0.705274938,0.6295,0.4976
Cifar10,42,Which_one,7,MLP,MAE_LOSS,0.712073802,0.6421,0.5131
Cifar10,43,Which_one,7,MLP,MAE_LOSS,0.695752401,0.6342,0.5009
Cifar10,44,Which_one,7,MLP,MAE_LOSS,0.699080622,0.64772,0.5027
Cifar10,45,Which_one,7,MLP,MAE_LOSS,0.692599115,0.62944,0.5046
Cifar10,46,Which_one,7,MLP,MAE_LOSS,0.703410057,0.64232,0.51
Cifar10,47,Which_one,7,MLP,MAE_LOSS,0.683669981,0.62792,0.5039
Cifar10,48,Which_one,7,MLP,MAE_LOSS,0.686803506,0.63036,0.4987
Cifar10,49,Which_one,7,MLP,MAE_LOSS,0.688056012,0.6466,0.5036
Cifar10,50,Which_one,7,MLP,MAE_LOSS,0.673691854,0.6553,0.5134
Cifar10,51,Which_one,7,MLP,MAE_LOSS,0.669203462,0.65358,0.5068
Cifar10,52,Which_one,7,MLP,MAE_LOSS,0.661603323,0.66518,0.5124
Cifar10,53,Which_one,7,MLP,MAE_LOSS,0.667887867,0.65112,0.5089
Cifar10,54,Which_one,7,MLP,MAE_LOSS,0.665957254,0.6519,0.5112
Cifar10,55,Which_one,7,MLP,MAE_LOSS,0.659054769,0.66504,0.5149
Cifar10,56,Which_one,7,MLP,MAE_LOSS,0.645955064,0.65786,0.5085
Cifar10,57,Which_one,7,MLP,MAE_LOSS,0.651019767,0.6612,0.508
Cifar10,58,Which_one,7,MLP,MAE_LOSS,0.650979838,0.65636,0.5136
Cifar10,59,Which_one,7,MLP,MAE_LOSS,0.631078622,0.66562,0.5132
Cifar10,60,Which_one,7,MLP,MAE_LOSS,0.634221418,0.67086,0.5111
Cifar10,61,Which_one,7,MLP,MAE_LOSS,0.627092376,0.67576,0.5166
Cifar10,62,Which_one,7,MLP,MAE_LOSS,0.629962723,0.66646,0.5166
Cifar10,63,Which_one,7,MLP,MAE_LOSS,0.633332021,0.66536,0.5112
Cifar10,64,Which_one,7,MLP,MAE_LOSS,0.618773285,0.68296,0.5128
Cifar10,65,Which_one,7,MLP,MAE_LOSS,0.61671413,0.67212,0.5083
Cifar10,66,Which_one,7,MLP,MAE_LOSS,0.616704268,0.6815,0.515
Cifar10,67,Which_one,7,MLP,MAE_LOSS,0.611935982,0.67794,0.517
Cifar10,68,Which_one,7,MLP,MAE_LOSS,0.614901275,0.68458,0.5209
Cifar10,69,Which_one,7,MLP,MAE_LOSS,0.614016016,0.6829,0.5169
Cifar10,70,Which_one,7,MLP,MAE_LOSS,0.609184435,0.67312,0.5112
Cifar10,71,Which_one,7,MLP,MAE_LOSS,0.612046394,0.68374,0.5126
Cifar10,72,Which_one,7,MLP,MAE_LOSS,0.607250134,0.68866,0.5229
Cifar10,73,Which_one,7,MLP,MAE_LOSS,0.593703743,0.69182,0.5155
Cifar10,74,Which_one,7,MLP,MAE_LOSS,0.59758612,0.69234,0.518
Cifar10,75,Which_one,7,MLP,MAE_LOSS,0.590550532,0.68606,0.5198
Cifar10,76,Which_one,7,MLP,MAE_LOSS,0.592781137,0.6909,0.5124
Cifar10,77,Which_one,7,MLP,MAE_LOSS,0.592470161,0.69548,0.5193
Cifar10,78,Which_one,7,MLP,MAE_LOSS,0.581161257,0.69222,0.5149
Cifar10,79,Which_one,7,MLP,MAE_LOSS,0.578951767,0.6725,0.5102
Cifar10,80,Which_one,7,MLP,MAE_LOSS,0.581264354,0.695,0.513
Cifar10,81,Which_one,7,MLP,MAE_LOSS,0.573722529,0.69672,0.5082
Cifar10,82,Which_one,7,MLP,MAE_LOSS,0.578583658,0.68302,0.5038
Cifar10,83,Which_one,7,MLP,MAE_LOSS,0.588334629,0.69226,0.5199
Cifar10,84,Which_one,7,MLP,MAE_LOSS,0.581211314,0.68966,0.5148
Cifar10,85,Which_one,7,MLP,MAE_LOSS,0.572199336,0.69728,0.516
Cifar10,86,Which_one,7,MLP,MAE_LOSS,0.563700931,0.6923,0.5132
Cifar10,87,Which_one,7,MLP,MAE_LOSS,0.567181942,0.70112,0.5199
Cifar10,88,Which_one,7,MLP,MAE_LOSS,0.559906351,0.69556,0.5203
Cifar10,89,Which_one,7,MLP,MAE_LOSS,0.564607991,0.70336,0.5172
Cifar10,90,Which_one,7,MLP,MAE_LOSS,0.562544037,0.70296,0.5166
Cifar10,91,Which_one,7,MLP,MAE_LOSS,0.57704515,0.6948,0.5138
Cifar10,92,Which_one,7,MLP,MAE_LOSS,0.555558516,0.7056,0.5199
Cifar10,93,Which_one,7,MLP,MAE_LOSS,0.556602456,0.69612,0.5174
Cifar10,94,Which_one,7,MLP,MAE_LOSS,0.555152949,0.69958,0.516
Cifar10,95,Which_one,7,MLP,MAE_LOSS,0.553183924,0.71148,0.52
Cifar10,96,Which_one,7,MLP,MAE_LOSS,0.554727924,0.70996,0.5186
Cifar10,97,Which_one,7,MLP,MAE_LOSS,0.548406295,0.70502,0.5147
Cifar10,98,Which_one,7,MLP,MAE_LOSS,0.542038382,0.70286,0.5142
Cifar10,99,Which_one,7,MLP,MAE_LOSS,0.554200248,0.69584,0.5173
Cifar10,100,Which_one,7,MLP,MAE_LOSS,0.547477832,0.70878,0.516
Cifar10,101,Which_one,7,MLP,MAE_LOSS,0.532252174,0.71672,0.5238
Cifar10,102,Which_one,7,MLP,MAE_LOSS,0.540341503,0.70766,0.5157
Cifar10,103,Which_one,7,MLP,MAE_LOSS,0.534679731,0.6947,0.5117
Cifar10,104,Which_one,7,MLP,MAE_LOSS,0.562628134,0.70164,0.5149
Cifar10,105,Which_one,7,MLP,MAE_LOSS,0.549121191,0.70752,0.5168
Cifar10,106,Which_one,7,MLP,MAE_LOSS,0.529151084,0.71678,0.5236
Cifar10,107,Which_one,7,MLP,MAE_LOSS,0.544537063,0.70482,0.517
Cifar10,108,Which_one,7,MLP,MAE_LOSS,0.534371286,0.71448,0.5132
Cifar10,109,Which_one,7,MLP,MAE_LOSS,0.541791424,0.70622,0.5147
Cifar10,110,Which_one,7,MLP,MAE_LOSS,0.529057085,0.71218,0.5155
Cifar10,111,Which_one,7,MLP,MAE_LOSS,0.527380086,0.6999,0.5141
Cifar10,112,Which_one,7,MLP,MAE_LOSS,0.530535889,0.72014,0.522
Cifar10,113,Which_one,7,MLP,MAE_LOSS,0.526465502,0.71478,0.5194
Cifar10,114,Which_one,7,MLP,MAE_LOSS,0.535449689,0.70994,0.5138
Cifar10,115,Which_one,7,MLP,MAE_LOSS,0.525993195,0.70894,0.5097
Cifar10,116,Which_one,7,MLP,MAE_LOSS,0.52697162,0.7202,0.5191
Cifar10,117,Which_one,7,MLP,MAE_LOSS,0.523345824,0.72216,0.5176
Cifar10,118,Which_one,7,MLP,MAE_LOSS,0.524482893,0.72544,0.5188
Cifar10,119,Which_one,7,MLP,MAE_LOSS,0.511973902,0.7256,0.5214
Cifar10,120,Which_one,7,MLP,MAE_LOSS,0.506665073,0.72338,0.5195
Cifar10,121,Which_one,7,MLP,MAE_LOSS,0.517205299,0.70798,0.5107
Cifar10,122,Which_one,7,MLP,MAE_LOSS,0.515314815,0.72098,0.5195
Cifar10,123,Which_one,7,MLP,MAE_LOSS,0.50867427,0.71892,0.5232
Cifar10,124,Which_one,7,MLP,MAE_LOSS,0.509096565,0.72518,0.5187
Cifar10,125,Which_one,7,MLP,MAE_LOSS,0.515188153,0.7263,0.5168
Cifar10,126,Which_one,7,MLP,MAE_LOSS,0.512748496,0.72468,0.5194
Cifar10,127,Which_one,7,MLP,MAE_LOSS,0.501692372,0.72904,0.5219
Cifar10,128,Which_one,7,MLP,MAE_LOSS,0.507173162,0.72292,0.514
Cifar10,129,Which_one,7,MLP,MAE_LOSS,0.501849771,0.72478,0.5153
Cifar10,130,Which_one,7,MLP,MAE_LOSS,0.508787415,0.70576,0.5118
Cifar10,131,Which_one,7,MLP,MAE_LOSS,0.518516172,0.7196,0.5144
Cifar10,132,Which_one,7,MLP,MAE_LOSS,0.522230282,0.71702,0.5113
Cifar10,133,Which_one,7,MLP,MAE_LOSS,0.501689704,0.72638,0.5225
Cifar10,134,Which_one,7,MLP,MAE_LOSS,0.507346028,0.71658,0.516
Cifar10,135,Which_one,7,MLP,MAE_LOSS,0.495062383,0.72726,0.5181
Cifar10,136,Which_one,7,MLP,MAE_LOSS,0.499432832,0.7258,0.5185
Cifar10,137,Which_one,7,MLP,MAE_LOSS,0.506421845,0.72038,0.5127
Cifar10,138,Which_one,7,MLP,MAE_LOSS,0.514626931,0.70586,0.5063
Cifar10,139,Which_one,7,MLP,MAE_LOSS,0.516057843,0.7242,0.5118
Cifar10,140,Which_one,7,MLP,MAE_LOSS,0.504849502,0.7247,0.5174
Cifar10,141,Which_one,7,MLP,MAE_LOSS,0.496765758,0.73448,0.5208
Cifar10,142,Which_one,7,MLP,MAE_LOSS,0.484826487,0.73896,0.5201
Cifar10,143,Which_one,7,MLP,MAE_LOSS,0.491315943,0.7278,0.5185
Cifar10,144,Which_one,7,MLP,MAE_LOSS,0.487736665,0.73826,0.5177
Cifar10,145,Which_one,7,MLP,MAE_LOSS,0.482570263,0.7259,0.5163
Cifar10,146,Which_one,7,MLP,MAE_LOSS,0.518361587,0.72786,0.5189
Cifar10,147,Which_one,7,MLP,MAE_LOSS,0.500219941,0.72836,0.5198
Cifar10,148,Which_one,7,MLP,MAE_LOSS,0.493185013,0.71124,0.5136
Cifar10,149,Which_one,7,MLP,MAE_LOSS,0.499699841,0.71804,0.5145
Cifar10,150,Which_one,7,MLP,MAE_LOSS,0.50292936,0.72574,0.5199
Cifar10,151,Which_one,7,MLP,MAE_LOSS,0.487903415,0.7324,0.5243
Cifar10,152,Which_one,7,MLP,MAE_LOSS,0.477644881,0.73636,0.5252
Cifar10,153,Which_one,7,MLP,MAE_LOSS,0.478256691,0.7396,0.5245
Cifar10,154,Which_one,7,MLP,MAE_LOSS,0.483018235,0.73556,0.5181
Cifar10,155,Which_one,7,MLP,MAE_LOSS,0.49111733,0.72978,0.5227
Cifar10,156,Which_one,7,MLP,MAE_LOSS,0.48584475,0.72736,0.5216
Cifar10,157,Which_one,7,MLP,MAE_LOSS,0.48892123,0.73214,0.5156
Cifar10,158,Which_one,7,MLP,MAE_LOSS,0.482911247,0.73206,0.5193
Cifar10,159,Which_one,7,MLP,MAE_LOSS,0.483653589,0.74082,0.519
Cifar10,160,Which_one,7,MLP,MAE_LOSS,0.474869308,0.73126,0.5178
Cifar10,161,Which_one,7,MLP,MAE_LOSS,0.475019595,0.73956,0.5173
Cifar10,162,Which_one,7,MLP,MAE_LOSS,0.468844645,0.74184,0.5201
Cifar10,163,Which_one,7,MLP,MAE_LOSS,0.482181352,0.73048,0.5165
Cifar10,164,Which_one,7,MLP,MAE_LOSS,0.47771165,0.72238,0.512
Cifar10,165,Which_one,7,MLP,MAE_LOSS,0.480586663,0.74118,0.5202
Cifar10,166,Which_one,7,MLP,MAE_LOSS,0.481230978,0.73704,0.5171
Cifar10,167,Which_one,7,MLP,MAE_LOSS,0.482572686,0.7264,0.5094
Cifar10,168,Which_one,7,MLP,MAE_LOSS,0.473681652,0.73452,0.516
Cifar10,169,Which_one,7,MLP,MAE_LOSS,0.475785093,0.741,0.5218
Cifar10,170,Which_one,7,MLP,MAE_LOSS,0.478626238,0.72856,0.5158
Cifar10,171,Which_one,7,MLP,MAE_LOSS,0.471276121,0.73618,0.5182
Cifar10,172,Which_one,7,MLP,MAE_LOSS,0.459051485,0.74446,0.5197
Cifar10,173,Which_one,7,MLP,MAE_LOSS,0.471759676,0.73612,0.5119
Cifar10,174,Which_one,7,MLP,MAE_LOSS,0.462096612,0.74556,0.5164
Cifar10,175,Which_one,7,MLP,MAE_LOSS,0.465674266,0.74696,0.5161
Cifar10,176,Which_one,7,MLP,MAE_LOSS,0.47819822,0.74514,0.5232
Cifar10,177,Which_one,7,MLP,MAE_LOSS,0.46262919,0.73416,0.516
Cifar10,178,Which_one,7,MLP,MAE_LOSS,0.470640603,0.73856,0.5181
Cifar10,179,Which_one,7,MLP,MAE_LOSS,0.471004051,0.7238,0.514
Cifar10,180,Which_one,7,MLP,MAE_LOSS,0.474560563,0.72864,0.5185
Cifar10,181,Which_one,7,MLP,MAE_LOSS,0.462515721,0.74316,0.5213
Cifar10,182,Which_one,7,MLP,MAE_LOSS,0.459344498,0.74384,0.5205
Cifar10,183,Which_one,7,MLP,MAE_LOSS,0.455540595,0.73156,0.5136
Cifar10,184,Which_one,7,MLP,MAE_LOSS,0.465722102,0.74972,0.5231
Cifar10,185,Which_one,7,MLP,MAE_LOSS,0.471535573,0.7291,0.5143
Cifar10,186,Which_one,7,MLP,MAE_LOSS,0.473617411,0.73256,0.5052
Cifar10,187,Which_one,7,MLP,MAE_LOSS,0.470522514,0.74326,0.5192
Cifar10,188,Which_one,7,MLP,MAE_LOSS,0.452425508,0.73014,0.5137
Cifar10,189,Which_one,7,MLP,MAE_LOSS,0.469802366,0.72788,0.5047
Cifar10,190,Which_one,7,MLP,MAE_LOSS,0.468992277,0.7386,0.5202
Cifar10,191,Which_one,7,MLP,MAE_LOSS,0.45916227,0.74418,0.5188
Cifar10,192,Which_one,7,MLP,MAE_LOSS,0.457382169,0.74504,0.5193
Cifar10,193,Which_one,7,MLP,MAE_LOSS,0.459644215,0.74774,0.5192
Cifar10,194,Which_one,7,MLP,MAE_LOSS,0.461832025,0.7455,0.5201
Cifar10,195,Which_one,7,MLP,MAE_LOSS,0.45812226,0.73442,0.5129
Cifar10,196,Which_one,7,MLP,MAE_LOSS,0.460420586,0.74712,0.5152
Cifar10,197,Which_one,7,MLP,MAE_LOSS,0.467969785,0.74054,0.5135
Cifar10,198,Which_one,7,MLP,MAE_LOSS,0.458275747,0.75356,0.5164
Cifar10,199,Which_one,7,MLP,MAE_LOSS,0.445183478,0.74614,0.5178
Cifar10,200,Which_one,7,MLP,MAE_LOSS,0.450099103,0.7314,0.5157
Cifar10,201,Which_one,7,MLP,MAE_LOSS,0.460769573,0.74026,0.514
Cifar10,202,Which_one,7,MLP,MAE_LOSS,0.459496215,0.73516,0.511
Cifar10,203,Which_one,7,MLP,MAE_LOSS,0.469327042,0.74546,0.5214
Cifar10,204,Which_one,7,MLP,MAE_LOSS,0.444690902,0.75144,0.5204
Cifar10,205,Which_one,7,MLP,MAE_LOSS,0.447328157,0.73052,0.5087
Cifar10,206,Which_one,7,MLP,MAE_LOSS,0.469401824,0.74648,0.5186
Cifar10,207,Which_one,7,MLP,MAE_LOSS,0.466774545,0.74072,0.5175
Cifar10,208,Which_one,7,MLP,MAE_LOSS,0.454488155,0.74426,0.5148
Cifar10,209,Which_one,7,MLP,MAE_LOSS,0.449782686,0.75336,0.5214
Cifar10,210,Which_one,7,MLP,MAE_LOSS,0.44754716,0.73838,0.5092
Cifar10,211,Which_one,7,MLP,MAE_LOSS,0.451684289,0.7431,0.519
Cifar10,212,Which_one,7,MLP,MAE_LOSS,0.446092313,0.75136,0.5189
Cifar10,213,Which_one,7,MLP,MAE_LOSS,0.4537076,0.74784,0.5195
Cifar10,214,Which_one,7,MLP,MAE_LOSS,0.45287633,0.74952,0.5239
Cifar10,215,Which_one,7,MLP,MAE_LOSS,0.45735532,0.74294,0.5152
Cifar10,216,Which_one,7,MLP,MAE_LOSS,0.457361088,0.74424,0.5185
Cifar10,217,Which_one,7,MLP,MAE_LOSS,0.457649297,0.74268,0.5145
Cifar10,218,Which_one,7,MLP,MAE_LOSS,0.448216726,0.7559,0.5223
Cifar10,219,Which_one,7,MLP,MAE_LOSS,0.446373481,0.75584,0.5216
Cifar10,220,Which_one,7,MLP,MAE_LOSS,0.437615026,0.75676,0.5193
Cifar10,221,Which_one,7,MLP,MAE_LOSS,0.452011697,0.73576,0.514
Cifar10,222,Which_one,7,MLP,MAE_LOSS,0.460790849,0.74468,0.5135
Cifar10,223,Which_one,7,MLP,MAE_LOSS,0.465127374,0.73954,0.5189
Cifar10,224,Which_one,7,MLP,MAE_LOSS,0.464976479,0.75088,0.5224
Cifar10,225,Which_one,7,MLP,MAE_LOSS,0.454142275,0.74308,0.516
Cifar10,226,Which_one,7,MLP,MAE_LOSS,0.443358371,0.7498,0.5208
Cifar10,227,Which_one,7,MLP,MAE_LOSS,0.438452523,0.7509,0.5144
Cifar10,228,Which_one,7,MLP,MAE_LOSS,0.439568914,0.747,0.5123
Cifar10,229,Which_one,7,MLP,MAE_LOSS,0.455950841,0.72666,0.5038
Cifar10,230,Which_one,7,MLP,MAE_LOSS,0.45859151,0.7436,0.5156
Cifar10,231,Which_one,7,MLP,MAE_LOSS,0.454695231,0.7363,0.5083
Cifar10,232,Which_one,7,MLP,MAE_LOSS,0.44474951,0.74872,0.5179
Cifar10,233,Which_one,7,MLP,MAE_LOSS,0.444089521,0.75278,0.5176
Cifar10,234,Which_one,7,MLP,MAE_LOSS,0.445219965,0.74196,0.5081
Cifar10,235,Which_one,7,MLP,MAE_LOSS,0.449999811,0.74984,0.5181
Cifar10,236,Which_one,7,MLP,MAE_LOSS,0.442734208,0.76224,0.5198
Cifar10,237,Which_one,7,MLP,MAE_LOSS,0.428724297,0.75816,0.524
Cifar10,238,Which_one,7,MLP,MAE_LOSS,0.438282956,0.74176,0.52
Cifar10,239,Which_one,7,MLP,MAE_LOSS,0.436578509,0.75342,0.5181
Cifar10,240,Which_one,7,MLP,MAE_LOSS,0.443395356,0.74366,0.5134
Cifar10,241,Which_one,7,MLP,MAE_LOSS,0.450544391,0.75006,0.5142
Cifar10,242,Which_one,7,MLP,MAE_LOSS,0.456411288,0.7385,0.5132
Cifar10,243,Which_one,7,MLP,MAE_LOSS,0.462212973,0.72896,0.5107
Cifar10,244,Which_one,7,MLP,MAE_LOSS,0.455845495,0.75082,0.5212
Cifar10,245,Which_one,7,MLP,MAE_LOSS,0.434899377,0.7489,0.5217
Cifar10,246,Which_one,7,MLP,MAE_LOSS,0.447188012,0.75452,0.519
Cifar10,247,Which_one,7,MLP,MAE_LOSS,0.432991725,0.75004,0.5167
Cifar10,248,Which_one,7,MLP,MAE_LOSS,0.435418772,0.76158,0.5239
Cifar10,249,Which_one,7,MLP,MAE_LOSS,0.431259862,0.75376,0.515
Cifar10,250,Which_one,7,MLP,MAE_LOSS,0.44161912,0.75308,0.5155
Cifar10,251,Which_one,7,MLP,MAE_LOSS,0.42852558,0.7541,0.5195
Cifar10,252,Which_one,7,MLP,MAE_LOSS,0.444400254,0.74516,0.5218
Cifar10,253,Which_one,7,MLP,MAE_LOSS,0.435512985,0.75332,0.5185
Cifar10,254,Which_one,7,MLP,MAE_LOSS,0.429279296,0.7487,0.5135
Cifar10,255,Which_one,7,MLP,MAE_LOSS,0.445407747,0.75228,0.519
Cifar10,256,Which_one,7,MLP,MAE_LOSS,0.428889793,0.75272,0.5162
Cifar10,257,Which_one,7,MLP,MAE_LOSS,0.430539218,0.75236,0.5238
Cifar10,258,Which_one,7,MLP,MAE_LOSS,0.437330793,0.7534,0.5195
Cifar10,259,Which_one,7,MLP,MAE_LOSS,0.433031588,0.75266,0.5202
Cifar10,260,Which_one,7,MLP,MAE_LOSS,0.438480141,0.75622,0.5196
Cifar10,261,Which_one,7,MLP,MAE_LOSS,0.442079666,0.75606,0.5174
Cifar10,262,Which_one,7,MLP,MAE_LOSS,0.433706146,0.75272,0.5151
Cifar10,263,Which_one,7,MLP,MAE_LOSS,0.438287011,0.74948,0.5118
Cifar10,264,Which_one,7,MLP,MAE_LOSS,0.440619859,0.74262,0.5196
Cifar10,265,Which_one,7,MLP,MAE_LOSS,0.437513965,0.74364,0.5124
Cifar10,266,Which_one,7,MLP,MAE_LOSS,0.432543854,0.74898,0.5117
Cifar10,267,Which_one,7,MLP,MAE_LOSS,0.440711262,0.76298,0.5221
Cifar10,268,Which_one,7,MLP,MAE_LOSS,0.423981207,0.76014,0.522
Cifar10,269,Which_one,7,MLP,MAE_LOSS,0.431108319,0.7559,0.5098
Cifar10,270,Which_one,7,MLP,MAE_LOSS,0.425809402,0.75592,0.5118
Cifar10,271,Which_one,7,MLP,MAE_LOSS,0.423737227,0.75664,0.5167
Cifar10,272,Which_one,7,MLP,MAE_LOSS,0.431736683,0.74934,0.5149
Cifar10,273,Which_one,7,MLP,MAE_LOSS,0.429146793,0.7523,0.5197
Cifar10,274,Which_one,7,MLP,MAE_LOSS,0.439059891,0.74392,0.5118
Cifar10,275,Which_one,7,MLP,MAE_LOSS,0.436147689,0.7536,0.5161
Cifar10,276,Which_one,7,MLP,MAE_LOSS,0.44035471,0.76066,0.5186
Cifar10,277,Which_one,7,MLP,MAE_LOSS,0.429137911,0.7502,0.5186
Cifar10,278,Which_one,7,MLP,MAE_LOSS,0.422312591,0.76046,0.5185
Cifar10,279,Which_one,7,MLP,MAE_LOSS,0.433495116,0.75438,0.5216
Cifar10,280,Which_one,7,MLP,MAE_LOSS,0.424343919,0.75236,0.5176
Cifar10,281,Which_one,7,MLP,MAE_LOSS,0.437397902,0.74566,0.5192
Cifar10,282,Which_one,7,MLP,MAE_LOSS,0.435173794,0.74964,0.518
Cifar10,283,Which_one,7,MLP,MAE_LOSS,0.443387996,0.7564,0.5201
Cifar10,284,Which_one,7,MLP,MAE_LOSS,0.435190453,0.75378,0.5135
Cifar10,285,Which_one,7,MLP,MAE_LOSS,0.42862262,0.75378,0.5168
Cifar10,286,Which_one,7,MLP,MAE_LOSS,0.416346984,0.76136,0.5193
Cifar10,287,Which_one,7,MLP,MAE_LOSS,0.422739346,0.76374,0.516
Cifar10,288,Which_one,7,MLP,MAE_LOSS,0.444232509,0.75354,0.5197
Cifar10,289,Which_one,7,MLP,MAE_LOSS,0.436808673,0.75366,0.5184
Cifar10,290,Which_one,7,MLP,MAE_LOSS,0.441653918,0.74258,0.5235
Cifar10,291,Which_one,7,MLP,MAE_LOSS,0.422468811,0.75666,0.5143
Cifar10,292,Which_one,7,MLP,MAE_LOSS,0.423628795,0.76426,0.522
Cifar10,293,Which_one,7,MLP,MAE_LOSS,0.408913599,0.76488,0.5181
Cifar10,294,Which_one,7,MLP,MAE_LOSS,0.424979606,0.75688,0.5181
Cifar10,295,Which_one,7,MLP,MAE_LOSS,0.42460307,0.74056,0.5077
Cifar10,296,Which_one,7,MLP,MAE_LOSS,0.424443018,0.75456,0.5111
Cifar10,297,Which_one,7,MLP,MAE_LOSS,0.422517244,0.75616,0.517
Cifar10,298,Which_one,7,MLP,MAE_LOSS,0.423382065,0.75076,0.5187
Cifar10,299,Which_one,7,MLP,MAE_LOSS,0.430529225,0.76416,0.5196
Cifar10,300,Which_one,7,MLP,MAE_LOSS,0.419567256,0.75866,0.5182
Cifar10,1,Which_one,8,MLP,MAE_LOSS,1.308114995,0.40516,0.399
Cifar10,2,Which_one,8,MLP,MAE_LOSS,1.183637784,0.4317,0.4175
Cifar10,3,Which_one,8,MLP,MAE_LOSS,1.130400892,0.45522,0.4318
Cifar10,4,Which_one,8,MLP,MAE_LOSS,1.100262704,0.46488,0.4364
Cifar10,5,Which_one,8,MLP,MAE_LOSS,1.069191523,0.47722,0.4449
Cifar10,6,Which_one,8,MLP,MAE_LOSS,1.039975331,0.4776,0.4424
Cifar10,7,Which_one,8,MLP,MAE_LOSS,1.026326383,0.49916,0.4575
Cifar10,8,Which_one,8,MLP,MAE_LOSS,1.004204752,0.51484,0.4682
Cifar10,9,Which_one,8,MLP,MAE_LOSS,0.980807155,0.51638,0.4666
Cifar10,10,Which_one,8,MLP,MAE_LOSS,0.970370505,0.53186,0.4705
Cifar10,11,Which_one,8,MLP,MAE_LOSS,0.961573375,0.5345,0.4649
Cifar10,12,Which_one,8,MLP,MAE_LOSS,0.939628256,0.53542,0.4758
Cifar10,13,Which_one,8,MLP,MAE_LOSS,0.927905721,0.5494,0.478
Cifar10,14,Which_one,8,MLP,MAE_LOSS,0.912548887,0.55982,0.4889
Cifar10,15,Which_one,8,MLP,MAE_LOSS,0.910377421,0.55404,0.4824
Cifar10,16,Which_one,8,MLP,MAE_LOSS,0.890805016,0.5589,0.488
Cifar10,17,Which_one,8,MLP,MAE_LOSS,0.880687681,0.56368,0.4818
Cifar10,18,Which_one,8,MLP,MAE_LOSS,0.871915654,0.5745,0.4908
Cifar10,19,Which_one,8,MLP,MAE_LOSS,0.865173777,0.57654,0.4935
Cifar10,20,Which_one,8,MLP,MAE_LOSS,0.856431439,0.58576,0.4947
Cifar10,21,Which_one,8,MLP,MAE_LOSS,0.843793316,0.59276,0.4958
Cifar10,22,Which_one,8,MLP,MAE_LOSS,0.822630475,0.58608,0.4902
Cifar10,23,Which_one,8,MLP,MAE_LOSS,0.830295852,0.60132,0.5012
Cifar10,24,Which_one,8,MLP,MAE_LOSS,0.81445316,0.60128,0.5005
Cifar10,25,Which_one,8,MLP,MAE_LOSS,0.808836169,0.60546,0.496
Cifar10,26,Which_one,8,MLP,MAE_LOSS,0.807169419,0.6024,0.4989
Cifar10,27,Which_one,8,MLP,MAE_LOSS,0.785776124,0.61372,0.4985
Cifar10,28,Which_one,8,MLP,MAE_LOSS,0.794237231,0.62054,0.5082
Cifar10,29,Which_one,8,MLP,MAE_LOSS,0.779518769,0.61862,0.5045
Cifar10,30,Which_one,8,MLP,MAE_LOSS,0.774589482,0.61332,0.498
Cifar10,31,Which_one,8,MLP,MAE_LOSS,0.767335791,0.6264,0.5055
Cifar10,32,Which_one,8,MLP,MAE_LOSS,0.767704185,0.6235,0.5054
