dataset,epoch,question_type,question_class_size,model,loss_function,train_loss,train_acc,test_acc,label_size_i,label_size_comp,label_size_cand
Kmnist,205,Which_one,3,MLP,MAE_LOSS,0.3394783027470112,0.8635,0.6847,2906.0,7094.0,
Kmnist,206,Which_one,3,MLP,MAE_LOSS,0.356101305782795,0.8589,0.6774,2906.0,7094.0,
Kmnist,207,Which_one,3,MLP,MAE_LOSS,0.3302441671490669,0.863,0.6806,2906.0,7094.0,
Kmnist,208,Which_one,3,MLP,MAE_LOSS,0.32761845290660857,0.8667,0.6912,2906.0,7094.0,
Kmnist,209,Which_one,3,MLP,MAE_LOSS,0.3408804520964622,0.8671,0.6857,2906.0,7094.0,
Kmnist,210,Which_one,3,MLP,MAE_LOSS,0.33907767906785014,0.8687,0.6913,2906.0,7094.0,
Kmnist,211,Which_one,3,MLP,MAE_LOSS,0.3026184231042862,0.8693,0.6972,2906.0,7094.0,
Kmnist,212,Which_one,3,MLP,MAE_LOSS,0.30802823696285486,0.8683,0.6913,2906.0,7094.0,
Kmnist,213,Which_one,3,MLP,MAE_LOSS,0.2954062156379223,0.869,0.6962,2906.0,7094.0,
Kmnist,214,Which_one,3,MLP,MAE_LOSS,0.3214458586648107,0.8686,0.697,2906.0,7094.0,
Kmnist,215,Which_one,3,MLP,MAE_LOSS,0.28966406136751177,0.8689,0.6958,2906.0,7094.0,
Kmnist,216,Which_one,3,MLP,MAE_LOSS,0.32712391689419745,0.8684,0.6962,2906.0,7094.0,
Kmnist,217,Which_one,3,MLP,MAE_LOSS,0.2983224531635642,0.8685,0.6951,2906.0,7094.0,
Kmnist,218,Which_one,3,MLP,MAE_LOSS,0.3172564644366503,0.8682,0.6929,2906.0,7094.0,
Kmnist,219,Which_one,3,MLP,MAE_LOSS,0.31391332522034643,0.8686,0.6965,2906.0,7094.0,
Kmnist,220,Which_one,3,MLP,MAE_LOSS,0.2783857906237245,0.8686,0.6949,2906.0,7094.0,
Kmnist,221,Which_one,3,MLP,MAE_LOSS,0.2867967324331403,0.8684,0.6959,2906.0,7094.0,
Kmnist,222,Which_one,3,MLP,MAE_LOSS,0.32335087209939956,0.8683,0.6952,2906.0,7094.0,
Kmnist,223,Which_one,3,MLP,MAE_LOSS,0.29463379718363286,0.8676,0.6946,2906.0,7094.0,
Kmnist,224,Which_one,3,MLP,MAE_LOSS,0.33017645850777627,0.8673,0.6952,2906.0,7094.0,
Kmnist,225,Which_one,3,MLP,MAE_LOSS,0.31550582461059096,0.8684,0.6948,2906.0,7094.0,
Kmnist,226,Which_one,3,MLP,MAE_LOSS,0.3238161917775869,0.8687,0.6966,2906.0,7094.0,
Kmnist,227,Which_one,3,MLP,MAE_LOSS,0.31330164447426795,0.8682,0.6947,2906.0,7094.0,
Kmnist,228,Which_one,3,MLP,MAE_LOSS,0.3259729765355587,0.8682,0.6944,2906.0,7094.0,
Kmnist,229,Which_one,3,MLP,MAE_LOSS,0.31904673893004654,0.8694,0.6965,2906.0,7094.0,
Kmnist,230,Which_one,3,MLP,MAE_LOSS,0.343752371519804,0.8688,0.6849,2906.0,7094.0,
Kmnist,231,Which_one,3,MLP,MAE_LOSS,0.34485987983644006,0.8772,0.7069,2906.0,7094.0,
Kmnist,232,Which_one,3,MLP,MAE_LOSS,0.32880918830633166,0.8818,0.7061,2906.0,7094.0,
Kmnist,233,Which_one,3,MLP,MAE_LOSS,0.30691988468170167,0.8801,0.6879,2906.0,7094.0,
Kmnist,234,Which_one,3,MLP,MAE_LOSS,0.33404548950493335,0.8853,0.7132,2906.0,7094.0,
Kmnist,235,Which_one,3,MLP,MAE_LOSS,0.30119129866361616,0.8838,0.7076,2906.0,7094.0,
Kmnist,236,Which_one,3,MLP,MAE_LOSS,0.29708937257528306,0.8884,0.7108,2906.0,7094.0,
Kmnist,237,Which_one,3,MLP,MAE_LOSS,0.27198745328933,0.8897,0.7084,2906.0,7094.0,
Kmnist,238,Which_one,3,MLP,MAE_LOSS,0.304953657835722,0.8883,0.7146,2906.0,7094.0,
Kmnist,239,Which_one,3,MLP,MAE_LOSS,0.30693887993693353,0.8898,0.7111,2906.0,7094.0,
Kmnist,240,Which_one,3,MLP,MAE_LOSS,0.29028722941875457,0.8899,0.7124,2906.0,7094.0,
Kmnist,241,Which_one,3,MLP,MAE_LOSS,0.28336396291851995,0.8904,0.7094,2906.0,7094.0,
Kmnist,242,Which_one,3,MLP,MAE_LOSS,0.27997103296220305,0.89,0.7111,2906.0,7094.0,
Kmnist,243,Which_one,3,MLP,MAE_LOSS,0.30607667863368987,0.8904,0.7122,2906.0,7094.0,
Kmnist,244,Which_one,3,MLP,MAE_LOSS,0.2833678390830755,0.8898,0.7101,2906.0,7094.0,
Kmnist,245,Which_one,3,MLP,MAE_LOSS,0.2710840690881014,0.8902,0.7107,2906.0,7094.0,
Kmnist,246,Which_one,3,MLP,MAE_LOSS,0.27167056053876876,0.89,0.7085,2906.0,7094.0,
Kmnist,247,Which_one,3,MLP,MAE_LOSS,0.26213755179196596,0.8902,0.707,2906.0,7094.0,
Kmnist,248,Which_one,3,MLP,MAE_LOSS,0.2967006269842386,0.89,0.7073,2906.0,7094.0,
Kmnist,249,Which_one,3,MLP,MAE_LOSS,0.2732246127910912,0.8906,0.71,2906.0,7094.0,
Kmnist,250,Which_one,3,MLP,MAE_LOSS,0.28335746824741365,0.8917,0.7109,2906.0,7094.0,
Kmnist,251,Which_one,3,MLP,MAE_LOSS,0.2909221947193146,0.8914,0.7089,2906.0,7094.0,
Kmnist,252,Which_one,3,MLP,MAE_LOSS,0.2868707187473774,0.8919,0.7088,2906.0,7094.0,
Kmnist,253,Which_one,3,MLP,MAE_LOSS,0.2673111196607351,0.8914,0.7101,2906.0,7094.0,
Kmnist,254,Which_one,3,MLP,MAE_LOSS,0.27050959897460414,0.8913,0.7101,2906.0,7094.0,
Kmnist,255,Which_one,3,MLP,MAE_LOSS,0.28478075452148915,0.8911,0.71,2906.0,7094.0,
Kmnist,256,Which_one,3,MLP,MAE_LOSS,0.27085043378174306,0.8918,0.7098,2906.0,7094.0,
Kmnist,257,Which_one,3,MLP,MAE_LOSS,0.2890394965186715,0.8914,0.7101,2906.0,7094.0,
Kmnist,258,Which_one,3,MLP,MAE_LOSS,0.2593532972037792,0.8913,0.7098,2906.0,7094.0,
Kmnist,259,Which_one,3,MLP,MAE_LOSS,0.2270238406956196,0.891,0.7102,2906.0,7094.0,
Kmnist,260,Which_one,3,MLP,MAE_LOSS,0.270908466540277,0.8912,0.7125,2906.0,7094.0,
Kmnist,261,Which_one,3,MLP,MAE_LOSS,0.27014631134225053,0.8913,0.7118,2906.0,7094.0,
Kmnist,262,Which_one,3,MLP,MAE_LOSS,0.28176746182143686,0.8908,0.7104,2906.0,7094.0,
Kmnist,263,Which_one,3,MLP,MAE_LOSS,0.28689646571874616,0.8911,0.7097,2906.0,7094.0,
Kmnist,264,Which_one,3,MLP,MAE_LOSS,0.2841394077986479,0.8917,0.7119,2906.0,7094.0,
Kmnist,265,Which_one,3,MLP,MAE_LOSS,0.265700152143836,0.8918,0.7111,2906.0,7094.0,
Kmnist,266,Which_one,3,MLP,MAE_LOSS,0.27850986272096634,0.8945,0.7116,2906.0,7094.0,
Kmnist,267,Which_one,3,MLP,MAE_LOSS,0.28146291971206666,0.894,0.7052,2906.0,7094.0,
Kmnist,268,Which_one,3,MLP,MAE_LOSS,0.27240522056818006,0.8919,0.706,2906.0,7094.0,
Kmnist,269,Which_one,3,MLP,MAE_LOSS,0.29511805698275567,0.8948,0.7001,2906.0,7094.0,
Kmnist,270,Which_one,3,MLP,MAE_LOSS,0.27346628718078136,0.8955,0.7138,2906.0,7094.0,
Kmnist,271,Which_one,3,MLP,MAE_LOSS,0.2918068453669548,0.8958,0.7104,2906.0,7094.0,
Kmnist,272,Which_one,3,MLP,MAE_LOSS,0.26352909244596956,0.8973,0.7171,2906.0,7094.0,
Kmnist,273,Which_one,3,MLP,MAE_LOSS,0.2770838689059019,0.902,0.7247,2906.0,7094.0,
Kmnist,274,Which_one,3,MLP,MAE_LOSS,0.2654117476195097,0.9158,0.7502,2906.0,7094.0,
Kmnist,275,Which_one,3,MLP,MAE_LOSS,0.233221504278481,0.9206,0.7606,2906.0,7094.0,
Kmnist,276,Which_one,3,MLP,MAE_LOSS,0.23236691281199456,0.9228,0.7641,2906.0,7094.0,
Kmnist,277,Which_one,3,MLP,MAE_LOSS,0.24335726648569106,0.9248,0.7691,2906.0,7094.0,
Kmnist,278,Which_one,3,MLP,MAE_LOSS,0.21905055753886699,0.9248,0.7678,2906.0,7094.0,
Kmnist,279,Which_one,3,MLP,MAE_LOSS,0.20960554853081703,0.9256,0.7683,2906.0,7094.0,
Kmnist,280,Which_one,3,MLP,MAE_LOSS,0.2495487153530121,0.9254,0.7712,2906.0,7094.0,
Kmnist,281,Which_one,3,MLP,MAE_LOSS,0.22932332567870617,0.9258,0.7683,2906.0,7094.0,
Kmnist,282,Which_one,3,MLP,MAE_LOSS,0.22660629637539387,0.9258,0.7704,2906.0,7094.0,
Kmnist,283,Which_one,3,MLP,MAE_LOSS,0.2212958734482527,0.9246,0.7699,2906.0,7094.0,
Kmnist,284,Which_one,3,MLP,MAE_LOSS,0.2244932632893324,0.9254,0.7689,2906.0,7094.0,
Kmnist,285,Which_one,3,MLP,MAE_LOSS,0.2442198157310486,0.9253,0.7712,2906.0,7094.0,
Kmnist,286,Which_one,3,MLP,MAE_LOSS,0.24342933855950832,0.9262,0.7709,2906.0,7094.0,
Kmnist,287,Which_one,3,MLP,MAE_LOSS,0.2390598587691784,0.9262,0.7711,2906.0,7094.0,
Kmnist,288,Which_one,3,MLP,MAE_LOSS,0.24178291745483876,0.9265,0.7705,2906.0,7094.0,
Kmnist,289,Which_one,3,MLP,MAE_LOSS,0.24251707307994366,0.9262,0.7722,2906.0,7094.0,
Kmnist,290,Which_one,3,MLP,MAE_LOSS,0.20953720360994338,0.9267,0.7709,2906.0,7094.0,
Kmnist,291,Which_one,3,MLP,MAE_LOSS,0.22885292107239366,0.927,0.7728,2906.0,7094.0,
Kmnist,292,Which_one,3,MLP,MAE_LOSS,0.22271980680525302,0.9266,0.7713,2906.0,7094.0,
Kmnist,293,Which_one,3,MLP,MAE_LOSS,0.23133639581501483,0.9258,0.7694,2906.0,7094.0,
Kmnist,294,Which_one,3,MLP,MAE_LOSS,0.2346074990928173,0.9267,0.7707,2906.0,7094.0,
Kmnist,295,Which_one,3,MLP,MAE_LOSS,0.22172329127788543,0.9267,0.7697,2906.0,7094.0,
Kmnist,296,Which_one,3,MLP,MAE_LOSS,0.2257831536233425,0.9264,0.7679,2906.0,7094.0,
Kmnist,297,Which_one,3,MLP,MAE_LOSS,0.23947332054376602,0.9272,0.7705,2906.0,7094.0,
Kmnist,298,Which_one,3,MLP,MAE_LOSS,0.2563367189839482,0.9269,0.7707,2906.0,7094.0,
Kmnist,299,Which_one,3,MLP,MAE_LOSS,0.22775147134670987,0.9269,0.7712,2906.0,7094.0,
Kmnist,300,Which_one,3,MLP,MAE_LOSS,0.22190603688359262,0.9266,0.7697,2906.0,7094.0,
Kmnist,1,Which_one,4,MLP,MAE_LOSS,1.2594981282949447,0.6443,0.4875,4045.0,5955.0,
Kmnist,2,Which_one,4,MLP,MAE_LOSS,0.6544629368931055,0.7363,0.5773,4045.0,5955.0,
Kmnist,3,Which_one,4,MLP,MAE_LOSS,0.4820633290335536,0.766,0.6049,4045.0,5955.0,
Kmnist,4,Which_one,4,MLP,MAE_LOSS,0.4228386066854,0.7882,0.6228,4045.0,5955.0,
Kmnist,5,Which_one,4,MLP,MAE_LOSS,0.3688922211527824,0.8014,0.6296,4045.0,5955.0,
Kmnist,6,Which_one,4,MLP,MAE_LOSS,0.3352403540164232,0.8127,0.6358,4045.0,5955.0,
Kmnist,7,Which_one,4,MLP,MAE_LOSS,0.2971898825839162,0.8178,0.6334,4045.0,5955.0,
Kmnist,8,Which_one,4,MLP,MAE_LOSS,0.2981446415185928,0.8211,0.6373,4045.0,5955.0,
Kmnist,9,Which_one,4,MLP,MAE_LOSS,0.2821901304647326,0.8267,0.6451,4045.0,5955.0,
Kmnist,10,Which_one,4,MLP,MAE_LOSS,0.25617791786789895,0.8331,0.6416,4045.0,5955.0,
Kmnist,11,Which_one,4,MLP,MAE_LOSS,0.25799202769994733,0.8312,0.64,4045.0,5955.0,
Kmnist,12,Which_one,4,MLP,MAE_LOSS,0.23232367038726806,0.8363,0.6459,4045.0,5955.0,
Kmnist,13,Which_one,4,MLP,MAE_LOSS,0.21579963061958551,0.8393,0.6494,4045.0,5955.0,
Kmnist,14,Which_one,4,MLP,MAE_LOSS,0.21143294274806976,0.8421,0.651,4045.0,5955.0,
Kmnist,15,Which_one,4,MLP,MAE_LOSS,0.17952325157821178,0.8426,0.65,4045.0,5955.0,
Kmnist,16,Which_one,4,MLP,MAE_LOSS,0.19472144525498153,0.8457,0.6534,4045.0,5955.0,
Kmnist,17,Which_one,4,MLP,MAE_LOSS,0.1699087429791689,0.8469,0.6525,4045.0,5955.0,
Kmnist,18,Which_one,4,MLP,MAE_LOSS,0.1687603857368231,0.8467,0.6526,4045.0,5955.0,
Kmnist,19,Which_one,4,MLP,MAE_LOSS,0.17444077432155608,0.8468,0.6507,4045.0,5955.0,
Kmnist,20,Which_one,4,MLP,MAE_LOSS,0.17187207490205764,0.849,0.6533,4045.0,5955.0,
Kmnist,21,Which_one,4,MLP,MAE_LOSS,0.1525598730891943,0.848,0.6506,4045.0,5955.0,
Kmnist,22,Which_one,4,MLP,MAE_LOSS,0.16448059789836406,0.8504,0.6544,4045.0,5955.0,
Kmnist,23,Which_one,4,MLP,MAE_LOSS,0.16168893799185752,0.8504,0.6519,4045.0,5955.0,
Kmnist,24,Which_one,4,MLP,MAE_LOSS,0.1467065092176199,0.8517,0.6539,4045.0,5955.0,
Kmnist,25,Which_one,4,MLP,MAE_LOSS,0.15035228428896516,0.8525,0.653,4045.0,5955.0,
Kmnist,26,Which_one,4,MLP,MAE_LOSS,0.15177414361387492,0.8532,0.6536,4045.0,5955.0,
Kmnist,27,Which_one,4,MLP,MAE_LOSS,0.14454186372458935,0.8537,0.6547,4045.0,5955.0,
Kmnist,28,Which_one,4,MLP,MAE_LOSS,0.14560756646096706,0.8544,0.6553,4045.0,5955.0,
Kmnist,29,Which_one,4,MLP,MAE_LOSS,0.14425581581890584,0.8539,0.6548,4045.0,5955.0,
Kmnist,30,Which_one,4,MLP,MAE_LOSS,0.1341207753866911,0.8546,0.6549,4045.0,5955.0,
Kmnist,31,Which_one,4,MLP,MAE_LOSS,0.1325008388608694,0.8559,0.6555,4045.0,5955.0,
Kmnist,32,Which_one,4,MLP,MAE_LOSS,0.14064372070133685,0.856,0.654,4045.0,5955.0,
Kmnist,33,Which_one,4,MLP,MAE_LOSS,0.1372502598911524,0.857,0.6567,4045.0,5955.0,
Kmnist,34,Which_one,4,MLP,MAE_LOSS,0.14255828578025104,0.8581,0.6598,4045.0,5955.0,
Kmnist,35,Which_one,4,MLP,MAE_LOSS,0.1156087975949049,0.8577,0.6575,4045.0,5955.0,
Kmnist,36,Which_one,4,MLP,MAE_LOSS,0.1492252428084612,0.8589,0.659,4045.0,5955.0,
Kmnist,37,Which_one,4,MLP,MAE_LOSS,0.11857652515172959,0.8595,0.6619,4045.0,5955.0,
Kmnist,38,Which_one,4,MLP,MAE_LOSS,0.12062800824642181,0.8597,0.6591,4045.0,5955.0,
Kmnist,39,Which_one,4,MLP,MAE_LOSS,0.13158725742250682,0.8594,0.6587,4045.0,5955.0,
Kmnist,40,Which_one,4,MLP,MAE_LOSS,0.13492341451346873,0.8599,0.6594,4045.0,5955.0,
Kmnist,41,Which_one,4,MLP,MAE_LOSS,0.11825685300864279,0.861,0.6632,4045.0,5955.0,
Kmnist,42,Which_one,4,MLP,MAE_LOSS,0.10887377448379994,0.8607,0.6624,4045.0,5955.0,
Kmnist,43,Which_one,4,MLP,MAE_LOSS,0.12402245923876762,0.8619,0.663,4045.0,5955.0,
Kmnist,44,Which_one,4,MLP,MAE_LOSS,0.12364662289619446,0.8655,0.6652,4045.0,5955.0,
Kmnist,45,Which_one,4,MLP,MAE_LOSS,0.10775661561638117,0.8687,0.6674,4045.0,5955.0,
Kmnist,46,Which_one,4,MLP,MAE_LOSS,0.09812596403062343,0.8722,0.667,4045.0,5955.0,
Kmnist,47,Which_one,4,MLP,MAE_LOSS,0.11335184555500746,0.8739,0.6708,4045.0,5955.0,
Kmnist,48,Which_one,4,MLP,MAE_LOSS,0.11048523299396038,0.8755,0.6704,4045.0,5955.0,
Kmnist,49,Which_one,4,MLP,MAE_LOSS,0.07191088348627091,0.8775,0.6731,4045.0,5955.0,
Kmnist,50,Which_one,4,MLP,MAE_LOSS,0.09132037237286568,0.8787,0.6692,4045.0,5955.0,
Kmnist,51,Which_one,4,MLP,MAE_LOSS,0.10087232291698456,0.8791,0.6712,4045.0,5955.0,
Kmnist,52,Which_one,4,MLP,MAE_LOSS,0.08144523724913597,0.881,0.6752,4045.0,5955.0,
Kmnist,53,Which_one,4,MLP,MAE_LOSS,0.08735434301197528,0.8822,0.6772,4045.0,5955.0,
Kmnist,54,Which_one,4,MLP,MAE_LOSS,0.09293118491768837,0.8827,0.6784,4045.0,5955.0,
Kmnist,55,Which_one,4,MLP,MAE_LOSS,0.0763520509004593,0.883,0.6767,4045.0,5955.0,
Kmnist,56,Which_one,4,MLP,MAE_LOSS,0.09735101778060198,0.8831,0.678,4045.0,5955.0,
Kmnist,57,Which_one,4,MLP,MAE_LOSS,0.07529560644179582,0.8834,0.678,4045.0,5955.0,
Kmnist,58,Which_one,4,MLP,MAE_LOSS,0.07792065665125847,0.8838,0.6783,4045.0,5955.0,
Kmnist,59,Which_one,4,MLP,MAE_LOSS,0.07321015186607838,0.8837,0.6786,4045.0,5955.0,
Kmnist,60,Which_one,4,MLP,MAE_LOSS,0.08242878019809723,0.8843,0.6767,4045.0,5955.0,
Kmnist,61,Which_one,4,MLP,MAE_LOSS,0.06812891382724047,0.8835,0.6806,4045.0,5955.0,
Kmnist,62,Which_one,4,MLP,MAE_LOSS,0.05940306317061186,0.8843,0.6778,4045.0,5955.0,
Kmnist,63,Which_one,4,MLP,MAE_LOSS,0.08547839932143689,0.8842,0.6802,4045.0,5955.0,
Kmnist,64,Which_one,4,MLP,MAE_LOSS,0.08591424860060215,0.8844,0.6798,4045.0,5955.0,
Kmnist,65,Which_one,4,MLP,MAE_LOSS,0.06109827794134617,0.8852,0.678,4045.0,5955.0,
Kmnist,66,Which_one,4,MLP,MAE_LOSS,0.06590108145028353,0.8843,0.6795,4045.0,5955.0,
Kmnist,67,Which_one,4,MLP,MAE_LOSS,0.053999440371990205,0.8859,0.6785,4045.0,5955.0,
Kmnist,68,Which_one,4,MLP,MAE_LOSS,0.06982301091775298,0.8851,0.68,4045.0,5955.0,
Kmnist,69,Which_one,4,MLP,MAE_LOSS,0.07145174741744995,0.8855,0.6813,4045.0,5955.0,
Kmnist,70,Which_one,4,MLP,MAE_LOSS,0.05790155567228794,0.887,0.6831,4045.0,5955.0,
Kmnist,71,Which_one,4,MLP,MAE_LOSS,0.07121939435601235,0.8861,0.6828,4045.0,5955.0,
Kmnist,72,Which_one,4,MLP,MAE_LOSS,0.06722552180290223,0.8863,0.6782,4045.0,5955.0,
Kmnist,73,Which_one,4,MLP,MAE_LOSS,0.07080928552895785,0.8865,0.6832,4045.0,5955.0,
Kmnist,74,Which_one,4,MLP,MAE_LOSS,0.07333677262067795,0.887,0.6821,4045.0,5955.0,
Kmnist,75,Which_one,4,MLP,MAE_LOSS,0.06328470185399056,0.8868,0.6811,4045.0,5955.0,
Kmnist,76,Which_one,4,MLP,MAE_LOSS,0.07338957451283931,0.8866,0.6836,4045.0,5955.0,
Kmnist,77,Which_one,4,MLP,MAE_LOSS,0.06254392191767692,0.8868,0.685,4045.0,5955.0,
Kmnist,78,Which_one,4,MLP,MAE_LOSS,0.0781057670712471,0.8876,0.6841,4045.0,5955.0,
Kmnist,79,Which_one,4,MLP,MAE_LOSS,0.06763811372220516,0.8875,0.6853,4045.0,5955.0,
Kmnist,80,Which_one,4,MLP,MAE_LOSS,0.08432865403592586,0.8894,0.6881,4045.0,5955.0,
Kmnist,81,Which_one,4,MLP,MAE_LOSS,0.06326180398464203,0.8888,0.6863,4045.0,5955.0,
Kmnist,82,Which_one,4,MLP,MAE_LOSS,0.06518285982310772,0.8883,0.6839,4045.0,5955.0,
Kmnist,83,Which_one,4,MLP,MAE_LOSS,0.05571854878216982,0.8884,0.6834,4045.0,5955.0,
Kmnist,84,Which_one,4,MLP,MAE_LOSS,0.06399383135139942,0.8906,0.6865,4045.0,5955.0,
Kmnist,85,Which_one,4,MLP,MAE_LOSS,0.0648896835744381,0.8918,0.686,4045.0,5955.0,
Kmnist,86,Which_one,4,MLP,MAE_LOSS,0.06250545494258404,0.8925,0.6876,4045.0,5955.0,
Kmnist,87,Which_one,4,MLP,MAE_LOSS,0.07623793594539166,0.8919,0.685,4045.0,5955.0,
Kmnist,88,Which_one,4,MLP,MAE_LOSS,0.07115182410925627,0.8936,0.6929,4045.0,5955.0,
Kmnist,89,Which_one,4,MLP,MAE_LOSS,0.059025346860289575,0.8933,0.6918,4045.0,5955.0,
Kmnist,90,Which_one,4,MLP,MAE_LOSS,0.0535003911703825,0.8929,0.6883,4045.0,5955.0,
Kmnist,91,Which_one,4,MLP,MAE_LOSS,0.03904094249010086,0.8947,0.6903,4045.0,5955.0,
Kmnist,92,Which_one,4,MLP,MAE_LOSS,0.06599322222173214,0.895,0.6908,4045.0,5955.0,
Kmnist,93,Which_one,4,MLP,MAE_LOSS,0.04757226873189211,0.8954,0.6912,4045.0,5955.0,
Kmnist,94,Which_one,4,MLP,MAE_LOSS,0.050579888932406905,0.8952,0.6912,4045.0,5955.0,
Kmnist,95,Which_one,4,MLP,MAE_LOSS,0.052391781285405156,0.8957,0.6925,4045.0,5955.0,
Kmnist,96,Which_one,4,MLP,MAE_LOSS,0.0697630119509995,0.895,0.6943,4045.0,5955.0,
Kmnist,97,Which_one,4,MLP,MAE_LOSS,0.022571185417473317,0.8957,0.6937,4045.0,5955.0,
Kmnist,98,Which_one,4,MLP,MAE_LOSS,0.058507897332310675,0.8964,0.692,4045.0,5955.0,
Kmnist,99,Which_one,4,MLP,MAE_LOSS,0.04767553247511387,0.8957,0.694,4045.0,5955.0,
Kmnist,100,Which_one,4,MLP,MAE_LOSS,0.029715039860457183,0.8962,0.6926,4045.0,5955.0,
Kmnist,101,Which_one,4,MLP,MAE_LOSS,0.04380466965958476,0.8968,0.6929,4045.0,5955.0,
Kmnist,102,Which_one,4,MLP,MAE_LOSS,0.05121924020349979,0.8969,0.6927,4045.0,5955.0,
Kmnist,103,Which_one,4,MLP,MAE_LOSS,0.05854698829352856,0.8971,0.6935,4045.0,5955.0,
Kmnist,104,Which_one,4,MLP,MAE_LOSS,0.04187829811125994,0.897,0.6921,4045.0,5955.0,
Kmnist,105,Which_one,4,MLP,MAE_LOSS,0.05134696736931801,0.8963,0.6929,4045.0,5955.0,
Kmnist,106,Which_one,4,MLP,MAE_LOSS,0.05402092039585114,0.8972,0.694,4045.0,5955.0,
Kmnist,107,Which_one,4,MLP,MAE_LOSS,0.022729884088039397,0.8982,0.6957,4045.0,5955.0,
Kmnist,108,Which_one,4,MLP,MAE_LOSS,0.03822035938501358,0.8994,0.6924,4045.0,5955.0,
Kmnist,109,Which_one,4,MLP,MAE_LOSS,0.050535389222204685,0.8991,0.693,4045.0,5955.0,
Kmnist,110,Which_one,4,MLP,MAE_LOSS,0.036290441453456876,0.9004,0.6957,4045.0,5955.0,
Kmnist,111,Which_one,4,MLP,MAE_LOSS,0.04638025648891926,0.8993,0.6909,4045.0,5955.0,
Kmnist,112,Which_one,4,MLP,MAE_LOSS,0.031636775098741056,0.8988,0.6932,4045.0,5955.0,
Kmnist,113,Which_one,4,MLP,MAE_LOSS,0.03249836228787899,0.9004,0.6938,4045.0,5955.0,
Kmnist,114,Which_one,4,MLP,MAE_LOSS,0.033771059662103656,0.9012,0.6978,4045.0,5955.0,
Kmnist,115,Which_one,4,MLP,MAE_LOSS,0.0466184962540865,0.9012,0.6975,4045.0,5955.0,
Kmnist,116,Which_one,4,MLP,MAE_LOSS,0.03808148559182882,0.9013,0.6987,4045.0,5955.0,
Kmnist,117,Which_one,4,MLP,MAE_LOSS,0.031202586740255354,0.9023,0.6975,4045.0,5955.0,
Kmnist,118,Which_one,4,MLP,MAE_LOSS,0.031430691760033366,0.9023,0.6968,4045.0,5955.0,
Kmnist,119,Which_one,4,MLP,MAE_LOSS,0.04733674228191376,0.901,0.6966,4045.0,5955.0,
Kmnist,120,Which_one,4,MLP,MAE_LOSS,0.0076074028387665745,0.9023,0.6977,4045.0,5955.0,
Kmnist,121,Which_one,4,MLP,MAE_LOSS,0.0221897903829813,0.9018,0.6976,4045.0,5955.0,
Kmnist,122,Which_one,4,MLP,MAE_LOSS,0.0183478444814682,0.9022,0.6975,4045.0,5955.0,
Kmnist,123,Which_one,4,MLP,MAE_LOSS,0.016979289799928667,0.9021,0.6994,4045.0,5955.0,
Kmnist,124,Which_one,4,MLP,MAE_LOSS,0.0442896107211709,0.9027,0.6993,4045.0,5955.0,
Kmnist,125,Which_one,4,MLP,MAE_LOSS,0.03950866833329201,0.9028,0.6991,4045.0,5955.0,
Kmnist,126,Which_one,4,MLP,MAE_LOSS,0.03327757511287928,0.9035,0.6992,4045.0,5955.0,
Kmnist,127,Which_one,4,MLP,MAE_LOSS,0.030667064152657984,0.9032,0.6987,4045.0,5955.0,
Kmnist,128,Which_one,4,MLP,MAE_LOSS,0.040079757757484916,0.9024,0.6996,4045.0,5955.0,
Kmnist,129,Which_one,4,MLP,MAE_LOSS,0.029403086006641387,0.9026,0.7008,4045.0,5955.0,
Kmnist,130,Which_one,4,MLP,MAE_LOSS,0.016630649194121362,0.903,0.7006,4045.0,5955.0,
Kmnist,131,Which_one,4,MLP,MAE_LOSS,0.03430416863411665,0.9033,0.6989,4045.0,5955.0,
Kmnist,132,Which_one,4,MLP,MAE_LOSS,0.023608863539993762,0.9028,0.6963,4045.0,5955.0,
Kmnist,133,Which_one,4,MLP,MAE_LOSS,0.02494409391656518,0.9034,0.6996,4045.0,5955.0,
Kmnist,134,Which_one,4,MLP,MAE_LOSS,0.03583067897707224,0.9027,0.6981,4045.0,5955.0,
Kmnist,135,Which_one,4,MLP,MAE_LOSS,0.035119834914803506,0.9024,0.6971,4045.0,5955.0,
Kmnist,136,Which_one,4,MLP,MAE_LOSS,0.02611805610358715,0.9031,0.7024,4045.0,5955.0,
Kmnist,137,Which_one,4,MLP,MAE_LOSS,0.011804268509149552,0.9038,0.6988,4045.0,5955.0,
Kmnist,138,Which_one,4,MLP,MAE_LOSS,0.019631170481443406,0.9036,0.6974,4045.0,5955.0,
Kmnist,139,Which_one,4,MLP,MAE_LOSS,0.018072369694709777,0.9037,0.6988,4045.0,5955.0,
Kmnist,140,Which_one,4,MLP,MAE_LOSS,0.027127741533331574,0.9035,0.7,4045.0,5955.0,
Kmnist,141,Which_one,4,MLP,MAE_LOSS,0.0318766538053751,0.9045,0.6991,4045.0,5955.0,
Kmnist,142,Which_one,4,MLP,MAE_LOSS,0.035352864861488344,0.9031,0.698,4045.0,5955.0,
Kmnist,143,Which_one,4,MLP,MAE_LOSS,0.034983989968895915,0.9052,0.6962,4045.0,5955.0,
Kmnist,144,Which_one,4,MLP,MAE_LOSS,0.03671508319675922,0.9063,0.6924,4045.0,5955.0,
Kmnist,145,Which_one,4,MLP,MAE_LOSS,0.027968530356884003,0.9063,0.6989,4045.0,5955.0,
